ID,Text,Label
@ismailhossen9239,"মাসায়াল্লাহ্<br>আলহামদুলিল্লাহ,<br>খুব সুন্দর ও অসাধারণ সাবলীল ভাষায় উপস্থাপন করে জাতিকে ঐক্য ও একতাবদ্ধ হয়ে ইসলামের বিধি বিধান ও মহান আল্লাহ তায়ালার হুকুম ও রাসূল (সা:) এর আদর্শ সুন্নতি তরিকা মতো জীবন যাপন করার জন্য আহবান করেছেন। <br>বাংলাদেশ ইসলামি ছাত্র শিবিরের ঢাকা বিশ্ববিদ্যালয়ের মেধাবী ছাত্র।<br>বাংলাদেশ ইসলামি ছাত্র শিবির জিন্দাবাদ,  <br>বাংলাদেশ জামায়াতে ইসলামী জিন্দাবাদ",1
@joybiswas3518,জংগী,0
@ShamimHasan-o6t,শেখ হাসিনা ঠিক বলছে এরা রাজাকার,0
@sagarhafiz8123,"ইসলামি ছাএ শিবির এবং ১০৫ নাম্বারী রুমের লোকদের হামলা এবং তান্ডব দেখাল জাতীয় মসজিদ বায়তুল মোকাররম এর ভিতরে,<br>ক্ষমতায় আশার আগেই ইসলামি ছাএ শিবির এবং ১০৫ নাম্বার রুমের আসল চেহারা দেখলো বাংলাদেশের সাধারণ মানুষ।😂😂",0
@AkkhanB,ছাত্র শিবির সেরা,1
@ShamimHasan-o6t,"এই শুয়োরের বাচ্চারা বৈষম্য বিরোধী আন্দোলনের সাইনবোর্ড ব্যবহার করে, সাধারণ ছাত্রদের ব্যবহার করছে",0
@fakhrulislam4198,❤❤❤অভিনন্দন,1
@moklesurrahman2817,আপনি বলেছেন ইসলামী ফ্যাসিবাদ সেটি হবে আওয়ামী লীগের ফ্যাসিবাদ।,2
@MJahid-nn1es,ইসলামি ছাত্র শিবির জিন্দাবাদ,1
@minul57,আহারে আফসোস লীগ কমেন্ট দেখতে ভালোই লাগে😂,1
@AbdurRahman-zq8lb,লাভ ইউ ভালো,1
@zerinzinia8660,Rog kata party. Chapatir kono kopa kupio thakbena ashakori 😂😂,0
@rajaminkhan8942,Alhamdulillah,1
@chandradev2852,পূর্ব পাকিস্তান জিন্দাবাদ,2
@nahian71421,মিথ্যাবাদি শেখ হাসিনার কথাগুলাগুলাই ধীরে ধীরে সত্য প্রমাণিত হইতেছে। বাকি সমন্বয়কদেরও আসল পরিচয় প্রকাশ করার অপেক্ষায় রইলাম!,0
@jamessikdar5326,"হে প্রিয় ঈশ্বর, দয়া করে তাদের কিছুটা মস্তিষ্ক দিন কারণ তারা জানে না তারা কী করছে এবং এর পরিণতি।",0
@MdRofuk-e3x,wellcome,1
@FarukHosen-y9p,আসলে জনগণের দুঃখের সময় যে সাথে ছিলো প্রকাশিত এবং নির্যাচিতো নেতা বাংলাদেশের জনগণ ভালোবাসে 😮এখন মাটির নিচে থেকে নেতা বের হচ্ছে সার্থের লোভে 😊😊,1
@jahirislam4256,Now have joking this at all😂😂😂😂,0
@HasanKhan-fs7fw,আল্লাহ তোমার সহায় হউন,1
@nuralamjoynalabdin1208,আলহামদুলিল্লাহ,1
@AzlanAhmed-b3y,প্রিয় সংগঠন ❤️,1
@MDRiaz-i1l,"তারা তো একমাত্র আল্লাহকে ভয় করে,,, তো কার ভয়ে পরিচয় গোপন রাখছিলো",1
@HowladerRayhan-xy3jc,তাহলে আওয়ামীলীগের কথাই ঠিক ছিল।,0
@mdkarimmolla8613,৯ দফায় ছাত্র রাজনীতি বাতিলের দাবি করে এখন আবার ছাত্র রাজনীতি চায়..😂😂,0
@MileRashid,তোফাজ্জল হত্যার ঘটনা আড়াল করতে নতুন সয়তানের আবিষ্কার। হায়রে দুনিয়া,0
@ShimulHasan-nc3fi,Mirjafor,0
@wahidMCF,Jamat ke ekbar holeo desh porichalonr sujug deowa uchit,1
@banglarfreedom171,"তিনি আরো লেখে ইসলামী ফ্যাসিবাদে,  শব্দটা এটা না, এটা হবে&quot; আওয়ামী ফ্যাসিবাদ &quot; স্ক্রিপ্ট মনোযোগ দিয়ে পড়ো প্রিয়!! 😆😆",2
@tvmotv738,আলহামদুলিল্লাহ,1
@MohammedMohasin-yo8be,দূর প্রবাস থেকে ছাত্র শিবির কে অনেক ভালবাসি,1
@Mdshohel-j4b,Love u atn bangla for title,2
@Mdshohel-j4b,Very good,1
@mdshohid8020,বাকিদের পরিচয় প্রকাশ পাইলে তো শাহবাগীদের কি অবস্থা হবে সেটাই ভাবছি 😂,1
@tanjibsarwar7822,তার পরিচয় জানা গেছে ধন্যবাদ,1
@Jeieneod,আরে এটিএন নিউজ দালালের বাচ্চা দালাল এতদিন শেখ হাসিনার পা চাটছিস এখন হাসিনাকে স্বৈরাচার বল,2
@skhannan4555,আলহামদুলিল্লাহ।,1
@masumgameing...0174,নারায়ে তাকবীর আল্লাহু আকবার,1
@AbcXyz-q2y,"<a href=""https://www.youtube.com/watch?v=Dt70TLrjkSU&amp;t=110"">1:50</a> ইসলামি ফ্যাসিবাদ??!!<br><br>এটা কি পড়তে গিয়ে ভুল হলো নাকি ইচ্ছাকৃত!! <br>সংশোধন করবেন আশা করছি...",2
@raihankhan5638,মেধাবিদের স্বপ্নের নীড় বাংলাদেশ ইসলামী ছাত্রশিবির,1
@Staywith-w2r,ছাএ শিবিরের অতীত ইতিহাস জানে সবায়। তারা যে জঙ্গী সংগঠন ও হাত পায়ের রগ কেটে মানুষ হত্যা করে।,1
@md.nurhossen5856,Good news,1
@mdshohid8020,মানুষ মূলত শিবির ❤,1
@mkakash1979,Alhamdulillah 🥰✊,1
@rangpur1319,শিবিরের পরিচ্ছন্ন রাজনীতি,1
@RobiulKhakon,Thanks,1
@MDArifulIslam-pp5cz,আলহামদুলিল্লাহ এগিয়ে যান,1
@Mahfuz-bd,আলহামদুলিল্লাহ ❤️,1
@onlinefact404,"আলহামদুলিল্লাহ,  অবশেষে আমার ধারণা টা ক্লিয়ার হলো। আলহামদুলিল্লাহ",1
@voteboat-h6d,allah sobaike hedayet koro fitna teke,1
@mdsumonislam6410,"ছাত্র শিবির একটি আদর্শ,সুশৃঙ্খল ছাত্র সংগঠন ❤।",1
@MamunKhan-tn8qp,জয় বাংলা জয় হওক আঃলীগের ইনশাআল্লাহ এখন  ফ্যোসিবাদি হল ইউনুসের সরকার,0
@mdashrafmdashraf1386,"আগামীর জন্য জামায়াত শিবিরের বিকল্প নেই, জিন্দাবাদ জিন্দাবাদ  শিবির জিন্দাবাদ।",1
@Staywith-w2r,আহারে সাংঘাতিক তোদের যে কী হয় আল্লাহ ভালো জানে??? তোরা যে দল ক্ষমতায় যায় তােদের পা লেহন করোছ।,0
@HUMINITY75,Alhamdulillah,1
@mrmahmud522,আগেই ভালো ছিলাম এসব কুলাঙ্গারেরা সাজানো গোছানো দেশটাকে ধ্বংস করে দিয়েছে,0
